Step;  Passed RM Count;  Passed RM Percentage;  Avg. Passed OM Count;  1 OM Count;  1 OM Percentage;  2 OM Count;  2 OM Percentage;  3 OM Count;  3 OM Percentage;  4 OM Count;  4 OM Percentage;  5 OM Count;  5 OM Percentage;  6 OM Count;  6 OM Percentage;  7 OM Count;  7 OM Percentage;  8 OM Count;  8 OM Percentage;  9 OM Count;  9 OM Percentage;  10 OM Count;  10 OM Percentage
70;  524;  67.875648;  0.937824;  357;  46.243523;  136;  17.616580;  30;  3.886010;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
71;  511;  66.191710;  0.896373;  357;  46.243523;  129;  16.709845;  23;  2.979275;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
72;  518;  67.098446;  0.917098;  349;  45.207254;  151;  19.559585;  15;  1.943005;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
73;  504;  65.284974;  0.878238;  349;  45.207254;  136;  17.616580;  19;  2.461140;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
74;  523;  67.746114;  0.943005;  349;  45.207254;  143;  18.523316;  31;  4.015544;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
75;  514;  66.580311;  0.940415;  335;  43.393782;  147;  19.041451;  31;  4.015544;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
76;  509;  65.932642;  0.896373;  349;  45.207254;  137;  17.746114;  23;  2.979275;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
77;  510;  66.062176;  0.891192;  356;  46.113990;  132;  17.098446;  20;  2.590674;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
78;  505;  65.414508;  0.909326;  336;  43.523316;  142;  18.393782;  26;  3.367876;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
79;  504;  65.284974;  0.896373;  337;  43.652850;  146;  18.911917;  21;  2.720207;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
