Step;  Passed RM Count;  Passed RM Percentage;  Avg. Passed OM Count;  1 OM Count;  1 OM Percentage;  2 OM Count;  2 OM Percentage;  3 OM Count;  3 OM Percentage;  4 OM Count;  4 OM Percentage;  5 OM Count;  5 OM Percentage;  6 OM Count;  6 OM Percentage;  7 OM Count;  7 OM Percentage;  8 OM Count;  8 OM Percentage;  9 OM Count;  9 OM Percentage;  10 OM Count;  10 OM Percentage;  11 OM Count;  11 OM Percentage;  12 OM Count;  12 OM Percentage;  13 OM Count;  13 OM Percentage;  14 OM Count;  14 OM Percentage;  15 OM Count;  15 OM Percentage;  16 OM Count;  16 OM Percentage;  17 OM Count;  17 OM Percentage;  18 OM Count;  18 OM Percentage;  19 OM Count;  19 OM Percentage;  20 OM Count;  20 OM Percentage
2143;  1520;  98.829649;  7.595579;  37;  2.405722;  55;  3.576073;  75;  4.876463;  113;  7.347204;  121;  7.867360;  166;  10.793238;  167;  10.858257;  165;  10.728218;  175;  11.378414;  140;  9.102731;  105;  6.827048;  76;  4.941482;  61;  3.966190;  38;  2.470741;  17;  1.105332;  7;  0.455137;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
2144;  1523;  99.024707;  7.611183;  36;  2.340702;  59;  3.836151;  73;  4.746424;  100;  6.501951;  141;  9.167750;  150;  9.752926;  172;  11.183355;  196;  12.743823;  153;  9.947984;  142;  9.232770;  91;  5.916775;  78;  5.071521;  65;  4.226268;  40;  2.600780;  18;  1.170351;  7;  0.455137;  1;  0.065020;  1;  0.065020;  0;  0.000000;  0;  0.000000
2145;  1520;  98.829649;  7.633290;  30;  1.950585;  61;  3.966190;  77;  5.006502;  118;  7.672302;  112;  7.282185;  162;  10.533160;  170;  11.053316;  165;  10.728218;  170;  11.053316;  140;  9.102731;  102;  6.631990;  80;  5.201560;  65;  4.226268;  41;  2.665800;  21;  1.365410;  5;  0.325098;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2146;  1523;  99.024707;  7.564369;  38;  2.470741;  62;  4.031209;  75;  4.876463;  111;  7.217165;  132;  8.582575;  143;  9.297789;  190;  12.353706;  167;  10.858257;  158;  10.273082;  136;  8.842653;  110;  7.152146;  83;  5.396619;  55;  3.576073;  35;  2.275683;  22;  1.430429;  6;  0.390117;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2147;  1521;  98.894668;  7.589077;  33;  2.145644;  60;  3.901170;  75;  4.876463;  121;  7.867360;  115;  7.477243;  141;  9.167750;  181;  11.768531;  183;  11.898570;  166;  10.793238;  133;  8.647594;  114;  7.412224;  81;  5.266580;  69;  4.486346;  29;  1.885566;  15;  0.975293;  5;  0.325098;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2148;  1522;  98.959688;  7.603381;  33;  2.145644;  61;  3.966190;  86;  5.591678;  96;  6.241873;  138;  8.972692;  140;  9.102731;  178;  11.573472;  183;  11.898570;  161;  10.468140;  131;  8.517555;  101;  6.566970;  86;  5.591678;  67;  4.356307;  37;  2.405722;  18;  1.170351;  6;  0.390117;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2149;  1519;  98.764629;  7.674902;  29;  1.885566;  60;  3.901170;  77;  5.006502;  103;  6.697009;  121;  7.867360;  161;  10.468140;  176;  11.443433;  166;  10.793238;  168;  10.923277;  134;  8.712614;  93;  6.046814;  102;  6.631990;  63;  4.096229;  37;  2.405722;  20;  1.300390;  8;  0.520156;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2150;  1522;  98.959688;  7.661899;  29;  1.885566;  59;  3.836151;  80;  5.201560;  112;  7.282185;  121;  7.867360;  144;  9.362809;  178;  11.573472;  171;  11.118336;  167;  10.858257;  148;  9.622887;  105;  6.827048;  76;  4.941482;  68;  4.421326;  38;  2.470741;  18;  1.170351;  6;  0.390117;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
2151;  1521;  98.894668;  7.660598;  30;  1.950585;  57;  3.706112;  81;  5.266580;  102;  6.631990;  123;  7.997399;  148;  9.622887;  189;  12.288687;  176;  11.443433;  149;  9.687906;  146;  9.492848;  106;  6.892068;  91;  5.916775;  62;  4.031209;  37;  2.405722;  16;  1.040312;  6;  0.390117;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
2152;  1524;  99.089727;  7.660598;  32;  2.080624;  58;  3.771131;  72;  4.681404;  111;  7.217165;  126;  8.192458;  146;  9.492848;  186;  12.093628;  182;  11.833550;  167;  10.858257;  127;  8.257477;  99;  6.436931;  84;  5.461638;  67;  4.356307;  42;  2.730819;  20;  1.300390;  4;  0.260078;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2153;  1524;  99.089727;  7.647594;  32;  2.080624;  55;  3.576073;  67;  4.356307;  115;  7.477243;  137;  8.907672;  148;  9.622887;  179;  11.638492;  163;  10.598179;  174;  11.313394;  146;  9.492848;  99;  6.436931;  90;  5.851756;  60;  3.901170;  37;  2.405722;  16;  1.040312;  6;  0.390117;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2154;  1523;  99.024707;  7.648895;  34;  2.210663;  50;  3.250975;  82;  5.331599;  110;  7.152146;  129;  8.387516;  142;  9.232770;  171;  11.118336;  186;  12.093628;  173;  11.248375;  135;  8.777633;  105;  6.827048;  76;  4.941482;  67;  4.356307;  37;  2.405722;  18;  1.170351;  7;  0.455137;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2155;  1523;  99.024707;  7.685306;  25;  1.625488;  56;  3.641092;  81;  5.266580;  114;  7.412224;  120;  7.802341;  158;  10.273082;  157;  10.208062;  202;  13.133940;  145;  9.427828;  138;  8.972692;  119;  7.737321;  69;  4.486346;  78;  5.071521;  38;  2.470741;  16;  1.040312;  6;  0.390117;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2156;  1523;  99.024707;  7.661899;  29;  1.885566;  45;  2.925878;  93;  6.046814;  107;  6.957087;  122;  7.932380;  168;  10.923277;  180;  11.703511;  150;  9.752926;  184;  11.963589;  130;  8.452536;  98;  6.371912;  85;  5.526658;  61;  3.966190;  39;  2.535761;  26;  1.690507;  5;  0.325098;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2157;  1524;  99.089727;  7.647594;  32;  2.080624;  50;  3.250975;  90;  5.851756;  104;  6.762029;  129;  8.387516;  166;  10.793238;  152;  9.882965;  199;  12.938882;  149;  9.687906;  127;  8.257477;  119;  7.737321;  80;  5.201560;  52;  3.381014;  45;  2.925878;  20;  1.300390;  9;  0.585176;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2158;  1524;  99.089727;  7.625488;  29;  1.885566;  59;  3.836151;  84;  5.461638;  94;  6.111834;  138;  8.972692;  164;  10.663199;  168;  10.923277;  173;  11.248375;  158;  10.273082;  146;  9.492848;  121;  7.867360;  65;  4.226268;  59;  3.836151;  39;  2.535761;  20;  1.300390;  6;  0.390117;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2159;  1519;  98.764629;  7.689207;  24;  1.560468;  57;  3.706112;  77;  5.006502;  107;  6.957087;  133;  8.647594;  153;  9.947984;  165;  10.728218;  175;  11.378414;  171;  11.118336;  140;  9.102731;  99;  6.436931;  80;  5.201560;  65;  4.226268;  49;  3.185956;  15;  0.975293;  6;  0.390117;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000
2160;  1522;  98.959688;  7.693108;  22;  1.430429;  50;  3.250975;  78;  5.071521;  109;  7.087126;  134;  8.712614;  154;  10.013004;  187;  12.158648;  169;  10.988296;  151;  9.817945;  154;  10.013004;  106;  6.892068;  82;  5.331599;  59;  3.836151;  43;  2.795839;  19;  1.235371;  3;  0.195059;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
2161;  1521;  98.894668;  7.708713;  25;  1.625488;  57;  3.706112;  75;  4.876463;  105;  6.827048;  121;  7.867360;  172;  11.183355;  157;  10.208062;  187;  12.158648;  155;  10.078023;  153;  9.947984;  93;  6.046814;  93;  6.046814;  53;  3.446034;  44;  2.860858;  27;  1.755527;  2;  0.130039;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
2162;  1521;  98.894668;  7.711313;  21;  1.365410;  59;  3.836151;  75;  4.876463;  100;  6.501951;  139;  9.037711;  153;  9.947984;  169;  10.988296;  184;  11.963589;  167;  10.858257;  134;  8.712614;  108;  7.022107;  70;  4.551365;  66;  4.291287;  45;  2.925878;  27;  1.755527;  4;  0.260078;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2163;  1523;  99.024707;  7.726918;  26;  1.690507;  51;  3.315995;  88;  5.721717;  96;  6.241873;  126;  8.192458;  154;  10.013004;  179;  11.638492;  177;  11.508453;  156;  10.143043;  140;  9.102731;  111;  7.217165;  85;  5.526658;  69;  4.486346;  39;  2.535761;  20;  1.300390;  5;  0.325098;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2164;  1522;  98.959688;  7.743823;  23;  1.495449;  50;  3.250975;  90;  5.851756;  100;  6.501951;  115;  7.477243;  151;  9.817945;  179;  11.638492;  170;  11.053316;  175;  11.378414;  140;  9.102731;  124;  8.062419;  75;  4.876463;  60;  3.901170;  51;  3.315995;  16;  1.040312;  2;  0.130039;  0;  0.000000;  1;  0.065020;  0;  0.000000;  0;  0.000000
2165;  1523;  99.024707;  7.693108;  27;  1.755527;  54;  3.511053;  75;  4.876463;  102;  6.631990;  138;  8.972692;  151;  9.817945;  169;  10.988296;  190;  12.353706;  161;  10.468140;  141;  9.167750;  93;  6.046814;  92;  5.981795;  72;  4.681404;  33;  2.145644;  19;  1.235371;  6;  0.390117;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2166;  1521;  98.894668;  7.716515;  27;  1.755527;  56;  3.641092;  73;  4.746424;  110;  7.152146;  125;  8.127438;  148;  9.622887;  172;  11.183355;  178;  11.573472;  173;  11.248375;  137;  8.907672;  107;  6.957087;  77;  5.006502;  69;  4.486346;  42;  2.730819;  19;  1.235371;  5;  0.325098;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000
2167;  1522;  98.959688;  7.629389;  26;  1.690507;  56;  3.641092;  90;  5.851756;  109;  7.087126;  122;  7.932380;  153;  9.947984;  175;  11.378414;  198;  12.873862;  133;  8.647594;  140;  9.102731;  105;  6.827048;  83;  5.396619;  74;  4.811443;  33;  2.145644;  20;  1.300390;  4;  0.260078;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2168;  1524;  99.089727;  7.715215;  30;  1.950585;  53;  3.446034;  82;  5.331599;  94;  6.111834;  124;  8.062419;  167;  10.858257;  159;  10.338101;  195;  12.678804;  152;  9.882965;  140;  9.102731;  96;  6.241873;  106;  6.892068;  66;  4.291287;  46;  2.990897;  10;  0.650195;  3;  0.195059;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2169;  1522;  98.959688;  7.676203;  25;  1.625488;  57;  3.706112;  78;  5.071521;  104;  6.762029;  136;  8.842653;  142;  9.232770;  184;  11.963589;  168;  10.923277;  164;  10.663199;  139;  9.037711;  115;  7.477243;  93;  6.046814;  60;  3.901170;  35;  2.275683;  16;  1.040312;  6;  0.390117;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2170;  1521;  98.894668;  7.655397;  29;  1.885566;  62;  4.031209;  69;  4.486346;  95;  6.176853;  123;  7.997399;  176;  11.443433;  179;  11.638492;  170;  11.053316;  169;  10.988296;  145;  9.427828;  93;  6.046814;  85;  5.526658;  60;  3.901170;  41;  2.665800;  19;  1.235371;  5;  0.325098;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2171;  1524;  99.089727;  7.706112;  35;  2.275683;  50;  3.250975;  80;  5.201560;  108;  7.022107;  117;  7.607282;  150;  9.752926;  178;  11.573472;  179;  11.638492;  160;  10.403121;  145;  9.427828;  105;  6.827048;  88;  5.721717;  63;  4.096229;  37;  2.405722;  21;  1.365410;  7;  0.455137;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2172;  1522;  98.959688;  7.660598;  30;  1.950585;  57;  3.706112;  71;  4.616385;  106;  6.892068;  132;  8.582575;  165;  10.728218;  175;  11.378414;  162;  10.533160;  165;  10.728218;  137;  8.907672;  108;  7.022107;  86;  5.591678;  62;  4.031209;  47;  3.055917;  14;  0.910273;  4;  0.260078;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2173;  1520;  98.829649;  7.721717;  28;  1.820546;  52;  3.381014;  73;  4.746424;  110;  7.152146;  118;  7.672302;  158;  10.273082;  167;  10.858257;  183;  11.898570;  173;  11.248375;  138;  8.972692;  100;  6.501951;  87;  5.656697;  70;  4.551365;  34;  2.210663;  21;  1.365410;  4;  0.260078;  4;  0.260078;  0;  0.000000;  0;  0.000000;  0;  0.000000
2174;  1524;  99.089727;  7.730819;  25;  1.625488;  60;  3.901170;  81;  5.266580;  105;  6.827048;  121;  7.867360;  158;  10.273082;  165;  10.728218;  168;  10.923277;  158;  10.273082;  158;  10.273082;  107;  6.957087;  84;  5.461638;  70;  4.551365;  36;  2.340702;  21;  1.365410;  5;  0.325098;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
2175;  1524;  99.089727;  7.717815;  28;  1.820546;  54;  3.511053;  78;  5.071521;  93;  6.046814;  131;  8.517555;  155;  10.078023;  186;  12.093628;  180;  11.703511;  154;  10.013004;  150;  9.752926;  101;  6.566970;  78;  5.071521;  68;  4.421326;  41;  2.665800;  22;  1.430429;  5;  0.325098;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2176;  1523;  99.024707;  7.703511;  29;  1.885566;  50;  3.250975;  78;  5.071521;  104;  6.762029;  135;  8.777633;  150;  9.752926;  177;  11.508453;  177;  11.508453;  159;  10.338101;  136;  8.842653;  110;  7.152146;  94;  6.111834;  60;  3.901170;  36;  2.340702;  22;  1.430429;  6;  0.390117;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2177;  1523;  99.024707;  7.732120;  29;  1.885566;  62;  4.031209;  72;  4.681404;  98;  6.371912;  128;  8.322497;  152;  9.882965;  173;  11.248375;  168;  10.923277;  180;  11.703511;  132;  8.582575;  104;  6.762029;  87;  5.656697;  69;  4.486346;  44;  2.860858;  19;  1.235371;  4;  0.260078;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
2178;  1526;  99.219766;  7.720416;  32;  2.080624;  56;  3.641092;  76;  4.941482;  97;  6.306892;  132;  8.582575;  150;  9.752926;  176;  11.443433;  179;  11.638492;  161;  10.468140;  145;  9.427828;  103;  6.697009;  87;  5.656697;  64;  4.161248;  44;  2.860858;  18;  1.170351;  6;  0.390117;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2179;  1524;  99.089727;  7.708713;  31;  2.015605;  50;  3.250975;  80;  5.201560;  100;  6.501951;  127;  8.257477;  158;  10.273082;  178;  11.573472;  185;  12.028609;  154;  10.013004;  131;  8.517555;  112;  7.282185;  81;  5.266580;  72;  4.681404;  41;  2.665800;  19;  1.235371;  4;  0.260078;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2180;  1524;  99.089727;  7.685306;  31;  2.015605;  56;  3.641092;  70;  4.551365;  108;  7.022107;  118;  7.672302;  178;  11.573472;  157;  10.208062;  179;  11.638492;  178;  11.573472;  127;  8.257477;  112;  7.282185;  77;  5.006502;  70;  4.551365;  42;  2.730819;  17;  1.105332;  3;  0.195059;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2181;  1523;  99.024707;  7.671001;  35;  2.275683;  51;  3.315995;  78;  5.071521;  111;  7.217165;  120;  7.802341;  144;  9.362809;  181;  11.768531;  186;  12.093628;  168;  10.923277;  137;  8.907672;  84;  5.461638;  99;  6.436931;  61;  3.966190;  47;  3.055917;  17;  1.105332;  4;  0.260078;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2182;  1525;  99.154746;  7.686606;  34;  2.210663;  64;  4.161248;  68;  4.421326;  104;  6.762029;  127;  8.257477;  155;  10.078023;  170;  11.053316;  174;  11.313394;  166;  10.793238;  132;  8.582575;  114;  7.412224;  89;  5.786736;  67;  4.356307;  35;  2.275683;  21;  1.365410;  4;  0.260078;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2183;  1525;  99.154746;  7.667100;  32;  2.080624;  51;  3.315995;  81;  5.266580;  107;  6.957087;  128;  8.322497;  157;  10.208062;  164;  10.663199;  196;  12.743823;  165;  10.728218;  123;  7.997399;  106;  6.892068;  85;  5.526658;  64;  4.161248;  42;  2.730819;  17;  1.105332;  6;  0.390117;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2184;  1522;  98.959688;  7.631990;  27;  1.755527;  66;  4.291287;  67;  4.356307;  122;  7.932380;  118;  7.672302;  166;  10.793238;  175;  11.378414;  167;  10.858257;  155;  10.078023;  126;  8.192458;  128;  8.322497;  82;  5.331599;  60;  3.901170;  39;  2.535761;  15;  0.975293;  8;  0.520156;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2185;  1524;  99.089727;  7.693108;  31;  2.015605;  55;  3.576073;  74;  4.811443;  102;  6.631990;  134;  8.712614;  155;  10.078023;  181;  11.768531;  176;  11.443433;  149;  9.687906;  132;  8.582575;  114;  7.412224;  91;  5.916775;  68;  4.421326;  43;  2.795839;  13;  0.845254;  4;  0.260078;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
2186;  1525;  99.154746;  7.686606;  35;  2.275683;  57;  3.706112;  74;  4.811443;  98;  6.371912;  134;  8.712614;  151;  9.817945;  171;  11.118336;  196;  12.743823;  164;  10.663199;  121;  7.867360;  110;  7.152146;  79;  5.136541;  58;  3.771131;  50;  3.250975;  16;  1.040312;  8;  0.520156;  2;  0.130039;  1;  0.065020;  0;  0.000000;  0;  0.000000
2187;  1525;  99.154746;  7.674902;  33;  2.145644;  59;  3.836151;  69;  4.486346;  105;  6.827048;  113;  7.347204;  180;  11.703511;  179;  11.638492;  162;  10.533160;  165;  10.728218;  137;  8.907672;  107;  6.957087;  100;  6.501951;  60;  3.901170;  32;  2.080624;  17;  1.105332;  2;  0.130039;  5;  0.325098;  0;  0.000000;  0;  0.000000;  0;  0.000000
2188;  1525;  99.154746;  7.654096;  32;  2.080624;  63;  4.096229;  72;  4.681404;  112;  7.282185;  114;  7.412224;  166;  10.793238;  166;  10.793238;  199;  12.938882;  150;  9.752926;  130;  8.452536;  113;  7.347204;  79;  5.136541;  55;  3.576073;  48;  3.120936;  18;  1.170351;  5;  0.325098;  2;  0.130039;  1;  0.065020;  0;  0.000000;  0;  0.000000
2189;  1526;  99.219766;  7.641092;  31;  2.015605;  60;  3.901170;  65;  4.226268;  123;  7.997399;  129;  8.387516;  162;  10.533160;  166;  10.793238;  175;  11.378414;  158;  10.273082;  132;  8.582575;  118;  7.672302;  77;  5.006502;  74;  4.811443;  35;  2.275683;  17;  1.105332;  4;  0.260078;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2190;  1524;  99.089727;  7.622887;  31;  2.015605;  70;  4.551365;  67;  4.356307;  110;  7.152146;  127;  8.257477;  158;  10.273082;  177;  11.508453;  174;  11.313394;  154;  10.013004;  145;  9.427828;  102;  6.631990;  76;  4.941482;  63;  4.096229;  47;  3.055917;  17;  1.105332;  6;  0.390117;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2191;  1523;  99.024707;  7.635891;  22;  1.430429;  72;  4.681404;  72;  4.681404;  109;  7.087126;  131;  8.517555;  154;  10.013004;  167;  10.858257;  186;  12.093628;  146;  9.492848;  140;  9.102731;  113;  7.347204;  94;  6.111834;  62;  4.031209;  33;  2.145644;  16;  1.040312;  5;  0.325098;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2192;  1523;  99.024707;  7.644993;  27;  1.755527;  58;  3.771131;  78;  5.071521;  102;  6.631990;  130;  8.452536;  171;  11.118336;  161;  10.468140;  185;  12.028609;  171;  11.118336;  121;  7.867360;  113;  7.347204;  82;  5.331599;  57;  3.706112;  40;  2.600780;  22;  1.430429;  3;  0.195059;  1;  0.065020;  1;  0.065020;  0;  0.000000;  0;  0.000000
2193;  1523;  99.024707;  7.651495;  26;  1.690507;  61;  3.966190;  66;  4.291287;  117;  7.607282;  139;  9.037711;  166;  10.793238;  150;  9.752926;  179;  11.638492;  164;  10.663199;  131;  8.517555;  103;  6.697009;  97;  6.306892;  65;  4.226268;  39;  2.535761;  15;  0.975293;  3;  0.195059;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
2194;  1525;  99.154746;  7.665800;  29;  1.885566;  60;  3.901170;  74;  4.811443;  116;  7.542263;  112;  7.282185;  177;  11.508453;  157;  10.208062;  180;  11.703511;  174;  11.313394;  111;  7.217165;  119;  7.737321;  95;  6.176853;  59;  3.836151;  36;  2.340702;  19;  1.235371;  6;  0.390117;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2195;  1524;  99.089727;  7.598179;  32;  2.080624;  63;  4.096229;  68;  4.421326;  117;  7.607282;  134;  8.712614;  160;  10.403121;  175;  11.378414;  177;  11.508453;  145;  9.427828;  131;  8.517555;  107;  6.957087;  99;  6.436931;  55;  3.576073;  36;  2.340702;  15;  0.975293;  9;  0.585176;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
2196;  1525;  99.154746;  7.664499;  33;  2.145644;  55;  3.576073;  69;  4.486346;  114;  7.412224;  121;  7.867360;  163;  10.598179;  178;  11.573472;  180;  11.703511;  152;  9.882965;  146;  9.492848;  114;  7.412224;  71;  4.616385;  66;  4.291287;  35;  2.275683;  20;  1.300390;  5;  0.325098;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000
2197;  1523;  99.024707;  7.592978;  35;  2.275683;  50;  3.250975;  74;  4.811443;  118;  7.672302;  136;  8.842653;  169;  10.988296;  164;  10.663199;  178;  11.573472;  163;  10.598179;  115;  7.477243;  101;  6.566970;  99;  6.436931;  58;  3.771131;  39;  2.535761;  17;  1.105332;  7;  0.455137;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2198;  1527;  99.284785;  7.663199;  33;  2.145644;  53;  3.446034;  80;  5.201560;  106;  6.892068;  138;  8.972692;  160;  10.403121;  172;  11.183355;  161;  10.468140;  167;  10.858257;  126;  8.192458;  127;  8.257477;  74;  4.811443;  69;  4.486346;  32;  2.080624;  19;  1.235371;  7;  0.455137;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000
2199;  1522;  98.959688;  7.572172;  31;  2.015605;  56;  3.641092;  76;  4.941482;  112;  7.282185;  145;  9.427828;  159;  10.338101;  162;  10.533160;  184;  11.963589;  149;  9.687906;  141;  9.167750;  100;  6.501951;  91;  5.916775;  57;  3.706112;  36;  2.340702;  16;  1.040312;  5;  0.325098;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
2200;  1524;  99.089727;  7.553966;  37;  2.405722;  57;  3.706112;  78;  5.071521;  118;  7.672302;  120;  7.802341;  183;  11.898570;  175;  11.378414;  160;  10.403121;  142;  9.232770;  132;  8.582575;  115;  7.477243;  92;  5.981795;  56;  3.641092;  35;  2.275683;  13;  0.845254;  9;  0.585176;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
2201;  1520;  98.829649;  7.660598;  33;  2.145644;  49;  3.185956;  77;  5.006502;  106;  6.892068;  140;  9.102731;  144;  9.362809;  179;  11.638492;  167;  10.858257;  182;  11.833550;  122;  7.932380;  105;  6.827048;  81;  5.266580;  66;  4.291287;  46;  2.990897;  15;  0.975293;  5;  0.325098;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000
2202;  1521;  98.894668;  7.629389;  32;  2.080624;  46;  2.990897;  73;  4.746424;  112;  7.282185;  140;  9.102731;  157;  10.208062;  174;  11.313394;  184;  11.963589;  157;  10.208062;  134;  8.712614;  89;  5.786736;  106;  6.892068;  57;  3.706112;  40;  2.600780;  14;  0.910273;  6;  0.390117;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2203;  1521;  98.894668;  7.665800;  30;  1.950585;  55;  3.576073;  77;  5.006502;  100;  6.501951;  132;  8.582575;  165;  10.728218;  169;  10.988296;  164;  10.663199;  169;  10.988296;  136;  8.842653;  115;  7.477243;  89;  5.786736;  59;  3.836151;  33;  2.145644;  19;  1.235371;  7;  0.455137;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
2204;  1522;  98.959688;  7.629389;  29;  1.885566;  56;  3.641092;  75;  4.876463;  118;  7.672302;  122;  7.932380;  165;  10.728218;  158;  10.273082;  189;  12.288687;  180;  11.703511;  111;  7.217165;  100;  6.501951;  97;  6.306892;  57;  3.706112;  40;  2.600780;  17;  1.105332;  8;  0.520156;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2205;  1522;  98.959688;  7.629389;  27;  1.755527;  55;  3.576073;  71;  4.616385;  122;  7.932380;  131;  8.517555;  150;  9.752926;  179;  11.638492;  175;  11.378414;  161;  10.468140;  135;  8.777633;  104;  6.762029;  90;  5.851756;  73;  4.746424;  28;  1.820546;  12;  0.780234;  9;  0.585176;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2206;  1525;  99.154746;  7.650195;  36;  2.340702;  51;  3.315995;  73;  4.746424;  99;  6.436931;  143;  9.297789;  168;  10.923277;  169;  10.988296;  164;  10.663199;  165;  10.728218;  149;  9.687906;  102;  6.631990;  80;  5.201560;  60;  3.901170;  40;  2.600780;  18;  1.170351;  8;  0.520156;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2207;  1524;  99.089727;  7.599480;  31;  2.015605;  57;  3.706112;  76;  4.941482;  109;  7.087126;  147;  9.557867;  167;  10.858257;  156;  10.143043;  177;  11.508453;  170;  11.053316;  117;  7.607282;  106;  6.892068;  81;  5.266580;  59;  3.836151;  47;  3.055917;  17;  1.105332;  4;  0.260078;  2;  0.130039;  1;  0.065020;  0;  0.000000;  0;  0.000000
2208;  1521;  98.894668;  7.634590;  33;  2.145644;  55;  3.576073;  73;  4.746424;  114;  7.412224;  128;  8.322497;  162;  10.533160;  172;  11.183355;  174;  11.313394;  149;  9.687906;  142;  9.232770;  108;  7.022107;  78;  5.071521;  70;  4.551365;  33;  2.145644;  23;  1.495449;  5;  0.325098;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
2209;  1521;  98.894668;  7.581274;  32;  2.080624;  58;  3.771131;  71;  4.616385;  115;  7.477243;  139;  9.037711;  149;  9.687906;  179;  11.638492;  179;  11.638492;  153;  9.947984;  133;  8.647594;  111;  7.217165;  84;  5.461638;  55;  3.576073;  40;  2.600780;  14;  0.910273;  9;  0.585176;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
2210;  1523;  99.024707;  7.626788;  35;  2.275683;  55;  3.576073;  73;  4.746424;  116;  7.542263;  131;  8.517555;  147;  9.557867;  181;  11.768531;  179;  11.638492;  152;  9.882965;  132;  8.582575;  119;  7.737321;  69;  4.486346;  65;  4.226268;  46;  2.990897;  18;  1.170351;  3;  0.195059;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
