Step;  Passed RM Count;  Passed RM Percentage;  Avg. Passed OM Count;  1 OM Count;  1 OM Percentage;  2 OM Count;  2 OM Percentage;  3 OM Count;  3 OM Percentage;  4 OM Count;  4 OM Percentage;  5 OM Count;  5 OM Percentage;  6 OM Count;  6 OM Percentage;  7 OM Count;  7 OM Percentage;  8 OM Count;  8 OM Percentage;  9 OM Count;  9 OM Percentage;  10 OM Count;  10 OM Percentage;  11 OM Count;  11 OM Percentage;  12 OM Count;  12 OM Percentage
52;  178;  46.113990;  0.740933;  109;  28.238342;  45;  11.658031;  15;  3.886010;  5;  1.295337;  2;  0.518135;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
53;  175;  45.336788;  0.720207;  104;  26.943005;  49;  12.694301;  16;  4.145078;  4;  1.036269;  0;  0.000000;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
54;  186;  48.186528;  0.764249;  111;  28.756477;  53;  13.730570;  14;  3.626943;  5;  1.295337;  2;  0.518135;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
55;  179;  46.373057;  0.730570;  115;  29.792746;  40;  10.362694;  16;  4.145078;  4;  1.036269;  2;  0.518135;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
56;  178;  46.113990;  0.740933;  101;  26.165803;  57;  14.766839;  14;  3.626943;  4;  1.036269;  0;  0.000000;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
57;  171;  44.300518;  0.689119;  107;  27.720207;  46;  11.917098;  11;  2.849741;  2;  0.518135;  4;  1.036269;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
58;  172;  44.559585;  0.766839;  94;  24.352332;  46;  11.917098;  24;  6.217617;  5;  1.295337;  1;  0.259067;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
59;  173;  44.818653;  0.720207;  106;  27.461140;  42;  10.880829;  17;  4.404145;  4;  1.036269;  3;  0.777202;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
60;  178;  46.113990;  0.777202;  102;  26.424870;  45;  11.658031;  20;  5.181347;  8;  2.072539;  2;  0.518135;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
61;  167;  43.264249;  0.717617;  98;  25.388601;  45;  11.658031;  15;  3.886010;  4;  1.036269;  3;  0.777202;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
